"RATING_ID","USER_MD5","MOVIE_ID","RATING","RATING_TIME"
"607066612","615a7701d15e448f52df094fb4346e3c","6038246","3","2012-11-24 02:30:38"
"431223783","ca45ca86c2b8239cdfacef2d8648a4d2","6038246","3","2011-08-30 14:46:19"
"530524257","dcc05e890c657400fe60e351ae4ab26a","6038246","5","2012-05-11 16:44:27"
"390849830","72095c975d4a4623e8564989dbdceb60","6038246","4","2011-06-04 08:08:01"
"395220219","c541a674f8d29646b356ec864f5085c7","6038246","3","2011-05-26 13:03:19"
"395790182","e5a29537f8ec1d4d6f337855694ab9b0","6038246","3","2011-05-27 20:19:53"
"391633376","728b1579c48804bed1e98bce3ffba608","6038246","3","2011-05-17 21:37:47"
"442143259","2a2d595df12ed34b509fa66ad63c81c4","6038246","3","2011-10-02 23:33:13"
"527975608","e5754f35c495a78d00dc4d58ddb925e6","6038246","3","2012-05-04 22:30:37"
"380155072","42f5c16dbef89ff856c9fdb9924e053e","6038246","5","2011-07-31 22:15:09"
"364830212","46becc21bd2b93da3ba382d90d8b1852","6038246","3","2011-05-18 00:49:50"
"470636389","743d4a342bb2c66238e78419e735a35b","6038246","4","2011-12-18 14:09:05"
"391784446","d8eeee510a04ee891a25b31bc75c7eaf","6038246","3","2011-05-18 09:29:14"
"406820310","aa8a394b87516c9e645ed4f821efa86b","6038246","3","2011-06-24 19:52:50"
"547770359","17386966afc4bb15a0b5dd40985de1d9","6038246","4","2012-06-23 23:27:21"
"604799769","f677edc98b76856c91bad844f90349f2","6038246","3","2012-11-18 16:05:32"
"770624343","0bc78f699b6c1642ad31069b66ae4091","6833818","4","2014-01-27 00:13:52"
"773675876","d85b67ef0f7dda1f63fcdc9a413b0fc5","6833818","4","2014-02-05 00:02:11"
"805481412","8295171f19fdbed395e67b54b8c7d223","6833818","3","2014-05-11 10:32:42"
"1045637148","318bcc7b07b0f53d5618ae886f2be02e","6833818","5","2016-06-06 23:02:19"
"780509600","4bbeae15fb8db71d1afce245431edd52","6833818","2","2014-02-25 02:15:29"
"773940285","91642539a24a2680d6b9c1e34e151e2e","6833818","3","2014-02-07 01:55:02"
"772061997","94d7fe3751497435383b6e651ddd69d1","6833818","5","2014-01-31 23:24:33"
"784568239","21c8ebda0d06b7e47505f51993d17f07","6833818","5","2014-03-09 22:35:40"
"814355717","883542953e34c4522702479bafdf5532","6833818","4","2014-06-08 16:21:39"
"517346754","7eca94f8d483ea41db15505588a30418","6833818","3","2012-04-07 03:27:57"
"879191229","93c7d8dab8dc2baa2e21caa0b8183d1d","6833818","4","2015-01-04 20:23:25"
"521047604","85ac9bf4e505024e985e3eaf79ed1f4b","6833818","3","2012-04-16 16:35:54"
"768127239","a8a91d98a7dbe72b8d0e73a2f672ff57","6833818","3","2014-02-20 22:28:18"
"736201624","9de43c305a7598f4216d5c1a2dd67689","6833818","5","2013-10-16 23:19:46"
"722244695","1e755c97ef790a5d9abea164f577b8c1","6833818","3","2013-09-02 09:29:42"
"849211424","290cebd6e83c1b446e75eea72075bb0e","6833818","1","2014-09-28 09:10:00"
"921263839","802203bdf66816913de05d37633fb2a2","6833818","4","2015-05-11 23:47:48"
"783506571","baa234155dd21601cfc9c7fbe620bbe7","6833818","4","2014-03-06 18:16:10"
"1198597915","2baba44c6c186808c6024fe4b77c2437","6833818","4","2017-06-04 21:20:21"
"16752954","8eb85271e3df6c80e246eae7a5224689","1308575","5","2007-07-07 23:16:55"
"25923290","507ed484b0e0f36f58e29f986f64c078","1308575","4","2007-12-11 15:38:18"
"1311986","75ac785283aa246cc3de83cae37d2ab2","1308575","5","2006-10-19 09:28:10"
"31784547","63c5c34b23fa52889717b5d1988cc1fb","1308575","5","2008-02-19 14:07:54"
"44426894","8420a33db9e162e83ace01a4569b04f3","1308575","4","2010-06-26 23:07:54"
"758056107","59d6165fdd90078f27a22be12d27e39e","1308575","4","2013-12-27 15:11:16"
"10927646","26f4ed7231eb06103fe9b7c6edffbba0","1308575","5","2007-02-23 22:06:10"
"10022119","bf51284932235744ca938e8f43b6ae07","1308575","5","2007-02-02 14:26:57"
"1170503358","42c26267a38cf907029ce8ecf51b3db4","1308575","4","2017-03-28 15:07:59"
"480124320","2d4117542132ec8072aac18d7863aa7f","1308575","4","2012-01-09 15:42:51"
"527281","3fbfcad8b17aa478a628ef336e8d730d","1308575","5","2005-11-15 18:35:07"
"421282911","2c350ca63dd36f2be47a822f5c6a92cf","1308575","5","2011-08-03 11:10:37"
"4120030","3704cb1f3853ae624a1f3d90c190baf2","1308575","5","2006-07-16 16:58:28"
"380259260","a803e7644ebbf5ffb83de18aa27a4388","1308575","4","2011-04-19 18:20:08"
"1203915900","db19554b1aaa73a2e1cd9ef318f903cc","1308575","3","2017-06-17 23:21:52"
"1459988474","b37711965184a4120bdea655d3f55c24","1308575","4","2018-09-05 08:25:36"
"21971736","07139ef1495cf5afed26440443e7b58a","1308575","4","2007-10-14 16:07:18"
"1187981793","69d17aba5483a12694dc9a9aed9db9c7","1308575","4","2017-05-08 23:16:33"
"1275949359","4f2f9f78927516b1cacc3a2b0c05deaa","1308575","4","2017-11-24 21:44:00"
"975113952","69ae21f6b366769398a266893208e35e","1308575","5","2015-11-07 17:54:21"
"912002945","738726a9a155ada172112e1cd101a7c6","4074681","3","2015-04-12 12:27:40"
"967668120","2d419bdb87529e446b7f70603e4b94c1","4074681","3","2015-10-13 23:31:09"
"894851520","c8358e73f3875d632429ce6769f948e5","1300319","5","2015-02-18 23:30:58"
"960763221","6dc07931a53ccefb7dd0b652c89d2076","1300319","4","2015-09-21 10:04:46"
"1167766596","f0a139e8f38a5d8d2b862b25f0cc1d67","1300319","5","2017-03-22 00:55:22"
"965139148","a74b7d0cdb402fdd7a6bd076732a6a27","1300319","4","2015-10-05 23:31:19"
"1219546052","fdfc0e9eee0b0a9f0289e43e0269af36","1300319","3","2017-07-24 13:50:57"
"1904753662","c6b9565b53234cb645b22b0667a6c138","1300319","3","2019-08-12 21:28:45"
"697509669","0e8450fdac4361032ceebc7a9a6e6794","1300319","3","2013-06-27 07:17:09"
"32040576","0a55c438d0ecf2dcbbc4daf3749bcfd8","1300319","3","2011-06-23 22:56:47"
"1004448298","a75086ee40bd763ea3a13f338ebf5824","1300319","4","2016-01-26 22:41:49"
"927167808","e55c986432c36f89fa4a2d484019fb80","1300319","5","2015-05-31 13:21:46"
"1167243956","e0558c0a51f0396ad8767e5905409c35","1300319","4","2017-03-20 19:16:10"
"1162451203","70f6640410a3589dbe88b086724c5e3e","1300319","5","2017-03-09 16:07:23"
"1084791298","54cd86b246b33fb8d05d109663975f3b","1300319","3","2016-09-14 22:50:24"
"991131270","e1ba599ca7a14980f4603a782743ad83","1300319","4","2015-12-25 16:26:22"
"1117642135","27155118ebc0c4770e8d660280e8c7a5","1300319","4","2016-12-06 10:28:44"
"1074164404","69a3d23f15b79320aa0efb6f5ee5f864","1300319","3","2016-08-16 15:21:26"
"525322120","3681e042567273778b37a04f9bcda813","1300319","4","2012-04-27 23:41:18"
"454440175","5ee463d18e9b1dc63707356a10dd9859","1300319","3","2011-11-06 14:00:30"
"741235548","698668b144315937e9449bcdba432b15","10748066","4","2013-11-02 16:33:47"
"741425565","6ff7c01a290d8675ecee1b7a6f4cd61b","10748066","3","2013-11-03 01:26:47"
"541083271","8df55a6143ba76ec944358aeffb44aa2","10748066","5","2012-06-06 19:43:25"
"741175378","f501879f1dd49f798038c1a0f4e720f2","10748066","4","2013-11-02 13:17:20"
"1840706608","5eba6f22eea530278cd024acbd0cf5a0","3436031","3","2019-06-30 11:02:18"
"1304947043","6c7731394de5256ce4010bd676fadd6b","3436031","4","2018-01-12 22:42:14"
"1814893920","ad95c898a560775a53ef8706f2852b8c","3436031","4","2019-06-08 15:06:45"
"1271780006","37d7ccce75a0f786fd94b7bf10113805","3436031","4","2017-11-16 01:09:23"
"1913114070","b13bc3eca48695af3ff443576a895155","3436031","4","2019-08-17 21:14:23"
"763497600","a2cf044d07c88e70d665abe2d6b260a8","4824996","5","2014-01-05 22:04:15"
"250117358","ebf8f10b7282bc22f700b90c19749831","4824996","4","2010-05-12 21:04:00"
"267162707","cbaf9b6cc2f48bdabade3404134da570","4824996","5","2010-07-04 18:09:15"
"259616971","8b7c26214bae7b1a0135fcf447fa1eb7","4824996","5","2011-07-31 18:16:48"
"990242261","56bbdb71e0a1f480c9291a9b8b9296a6","4824996","5","2015-12-23 00:30:49"
"655982158","e198febaf6150c8f6129268b423a7f01","4824996","4","2013-03-18 13:20:26"
"441482752","f53a6a2c95bd552299df4a954eee8acf","1308835","2","2011-10-01 03:27:11"
"616232502","0f1ca4d6b7097f9f36a2466b6ec369d5","1308835","3","2012-12-15 14:39:31"
"749627932","ee6a2c7e187df6f8097532471ad76e8e","4824996","5","2013-11-30 15:56:31"
"772455076","f6b3909e2e99a1e035f370297e594087","4824996","4","2014-02-07 00:44:46"
"745733948","902a2e61b45d6c4891c0d5c40093e350","4824996","4","2013-11-17 20:15:52"
"256092477","837cf500f78a3ea179a242e01cd90e1f","4824996","4","2010-06-25 08:03:34"
"364226182","399b9435366f389b711a401340e36546","1308835","3","2011-04-14 15:17:56"
"150177804","859bb878a1369066b26ceeeee484553a","1308835","3","2009-08-18 07:23:02"
"32318697","f7e45f7db24c43035473b42b8d34c4e9","1308835","3","2008-02-25 15:34:12"
"278448991","e90ecfc1f53d1301e97b4f8268c5b08b","1308835","4","2010-08-04 14:18:45"
"316347713","b8e3cb42824421a6d491f400672b8eb9","1308835","3","2011-10-09 22:38:42"
"791266830","86480dae2b1b40642ebc35ebb2d8c968","4824996","4","2014-03-28 19:16:13"
"280117756","cdf3816d9dbbe7747b9ce824c37b482c","4824996","5","2010-08-08 23:12:03"
"260078410","b6bdb58306fb04ced6a795952d3456d1","4824996","4","2010-07-09 21:00:58"
"511923264","85d025e4c29de4aca3611e0173ac19f9","4824996","5","2012-03-24 03:57:36"
"1578079768","a71c6df21656155a6462f1c0a409e5c5","4824996","5","2018-12-18 15:56:52"
"533501762","c8d10c0a0da1f665934d6f2d3f611dfc","1308835","2","2012-05-18 23:28:19"
"1384499447","e340faa71a87c83d983d2db6aef746ef","1308835","4","2018-06-05 01:01:16"
"638525475","d3031ecdf546c00279e90e8f7c72b41e","1308835","3","2013-02-03 12:09:26"
"203621728","9731b7bdc1524eb7109588e67b70676d","1308835","2","2010-01-16 16:40:24"
"528779242","95b09eb5872a81134488c9e7fe34433e","1308835","2","2012-05-06 20:13:18"
"714557124","331c4a12a521a5464ee83a4ce0f20d04","4824996","4","2013-08-12 18:02:58"
"250638584","bc532a7ca52443e08a81a2a2726581a4","4824996","4","2010-05-14 14:26:19"
"250080151","4b74dd12492ac1120fdc87aab084b328","4824996","4","2010-05-12 19:10:41"
"173861848","269ed9cb352ac473e2b574768a70f05b","1308835","5","2009-11-01 20:45:41"
"463609959","f939f9ffc4e5889e3f46e139c504b0ca","1308835","2","2011-11-30 07:07:27"
"477495170","6f8b2b999d08b09d16bd3306a30ff916","1308835","4","2012-01-03 13:43:21"
"459358969","b2847b5183776a67ccba42f27ec9ed4a","1308835","3","2011-11-19 13:50:39"
"532975396","1f796e02a1f7ef9006af7c94d8701715","1308835","3","2012-05-17 18:29:25"
"154271312","bbe6a47cac56b44de0ccdaeabcc9195a","1308835","5","2009-08-30 11:07:14"
"258991922","3b3a2c5228cdaa81833ecf73dc12de87","1308835","2","2010-06-08 20:58:59"
"232580269","df9fb1a95ecef7d91500134e87e3edeb","4047136","3","2010-03-24 10:43:03"
"1763514460","4a680f513a37549dd9c7207f176574cf","4047136","5","2019-04-24 19:53:48"
"1024014435","a852c21e3615c08c4cfa54da28564e08","4047136","3","2016-03-23 02:23:19"
"1248447006","90aecc3467a6cdba9c181ac21b7c131b","1964496","4","2017-09-28 03:04:38"
"492056135","96661b56022e23baa6253071a39ad5c4","1964496","4","2012-02-05 22:44:18"
"245692826","d1ed84b5653db554e0476ce242f6cc2d","1964496","3","2011-09-09 21:50:36"
"586831644","576273499b888e0d80cd72be4a8eafc4","1964496","3","2012-10-03 11:04:32"
"1134790128","be7da3da8618c238a9c50bae2ee3cc9f","1964496","3","2017-01-09 21:32:53"
"458984134","21cd775e20e2c2f2052a6bbd57eac964","1964496","3","2011-11-18 15:13:57"
"905262667","311bf9062e7ebaf025b27ff09b77e4fa","1964496","3","2015-03-22 00:02:19"
"188549263","0b30558c05ac086c3afab0a2ba32d58b","1964496","3","2009-12-10 22:46:34"
"264628098","c1a2811081e8688d9b35515f69924109","1964496","3","2010-06-27 08:34:53"
"106447381","c4eee9fff20bfb3bbe39cbe149f026a5","1964496","4","2009-03-24 12:14:37"
"566403479","82bc1f5ecfb275a98afc567e560bad89","1964496","3","2016-07-24 11:51:14"
"445807226","bc59305f7d651da1085c35e2a218ac05","1964496","3","2011-10-12 23:52:08"
"837247892","67b313ec56b073f8aa6020fb2af15aee","1964496","3","2014-08-19 15:44:18"
"1066949565","8a8826e30ab6ebc07dc29bd700aad6f0","1964496","3","2016-07-28 02:05:35"
"150180628","201f200d9810aefb4df265553e25fb56","1964496","5","2009-08-21 09:36:04"
"437568479","02c993b8cbe9c3a1da2566820733f6f4","1964496","5","2011-09-18 21:59:27"
"777997822","5591eeb25bf0342346404fde5d2f084c","1964496","3","2014-10-24 00:34:50"
"996978993","2899373d28e49149d7c9c8855a03ae84","1964496","4","2016-01-07 14:31:30"
"835173923","a8105bbc6e682bc0539d7bf4276afe63","1964496","3","2014-08-11 17:29:46"
"510425266","b4fb4ad807c4c794a204345e3fe26088","6038246","4","2012-03-20 11:27:27"
"425792863","7a95a9179a42a15b39346f93a6d1ecc2","6038246","5","2011-08-15 11:47:50"
"415725530","eb8ecc845497ca228ae58a3de38bdc03","6038246","3","2011-07-19 15:48:51"
"396889471","fbc36cb3b78c5711f5fc53075c26a865","6038246","4","2011-05-30 03:08:02"
"474351871","f08c24e9c0f8c6a72b0810b822de08bb","6038246","3","2011-12-27 10:19:31"
"427745214","102628e92a3bc9b233101dc17072ed63","6038246","4","2011-08-20 21:14:14"
"436341325","604c9904bb6e16daf26c29e0ed419286","6038246","3","2011-09-15 11:35:32"
"369979751","15a3ccfbe1e382d369da7f5ec29c0627","6038246","3","2011-04-23 14:55:43"
"749322278","25dcf65eb68ffb1a5f9cf613b6f58424","6038246","2","2014-12-30 17:50:41"
"393745547","5cc3832ced2146a15b90379b98f596e6","6038246","4","2011-05-22 19:57:09"
"391501167","74266b8795481a6d141d1ea6ce582f30","6038246","3","2011-05-17 14:47:44"
"394266214","e6db5d89c38bb40d09568a4d4967f0fb","6038246","3","2011-05-23 22:43:48"
"398180930","63e5613614bf0d9465059067d088c8a6","6038246","3","2011-06-02 17:43:48"
"375305848","3251902ce13a82fdbf677b45b081a4b2","6038246","3","2012-04-14 16:50:42"
"384773162","58ba60ceb218a71e9f106c0566e596e5","6038246","4","2011-05-17 23:04:21"
"1123570267","61b944a8780e3848dd66f88edd768e64","6038246","3","2016-12-20 14:33:41"
"406344650","f0f620084768574cb81b7a431264d8b3","6038246","5","2011-06-23 12:34:33"
"1006090810","c2d5cf3b2148878e17d29a73efa4a493","6038246","3","2016-01-31 16:35:46"
"550130428","38123aedef63bf0ed980690e18de3415","6038246","3","2012-06-29 21:27:30"
"452178614","0d1eff6cea9e85619da987421e832adb","1444533","4","2011-10-31 13:21:40"
"552466123","807dc0864c299a5c17b80589c8c2bf67","1444533","3","2012-07-05 18:11:08"
"663721571","e6cb9f2911282064ab936f766dc275d4","1444533","3","2013-04-06 17:01:05"
"290912749","08ad2bc7afd7b1d0549d3fec6a8dcd7f","1444533","4","2010-09-07 03:13:24"
"213843285","0b9dd88d50c15b67be8cf1c6a3f181c4","1444533","5","2010-02-06 23:43:54"
"264699840","8c4e2633da30ec4272a0a62da1a0762f","1444533","4","2010-06-26 20:39:29"
"3052942","be34f6d877415acd12ac53f4eb6e6025","1444533","5","2006-05-16 23:28:18"
"12585335","2b6d546e2dccf20f4424f94d1308f486","1444533","4","2008-11-23 01:37:03"
"60654818","b94634c1ed6138b73f739ddc046c227e","1444533","4","2008-10-11 11:42:39"
"131838832","3aebba395f78694971660f756745a798","1444533","4","2009-06-19 21:34:17"
"329349512","db178e5db70768270b696dca3fdde12c","1444533","4","2010-12-21 05:59:17"
"291807541","68e1c3205ab655b877fc8dd25d95d4c4","1444533","4","2012-05-12 00:40:28"
"227310735","5778022520448b87ab14f7500485cbae","1444533","5","2010-03-11 04:48:28"
"167984031","6ce92fe374fea58865cd8d4583ed4940","1444533","3","2009-10-14 12:48:33"
"376503411","19689895b544281aa422b0cabd2d8905","1444533","4","2011-04-10 07:49:05"
"84857446","a6f7f8e3fe0830145a0f8a585078850e","1444533","5","2009-01-03 04:01:54"
"616332492","ff1e1b67a0479f3cf076ef8959438912","1444533","4","2012-12-15 18:28:18"
"34296945","89c5a02bd46080e5462b483ca8f183fb","1444533","3","2008-03-19 15:45:25"
"847175119","6aa94d1eeef778328eb97fe0f5a70a53","1444533","3","2014-09-20 11:49:37"
"284726352","f2533fbc181ebd650f34c18442b97dc9","1444533","4","2010-08-21 11:32:40"
"1166306392","66bef6f8d26d2241cc6d23f5e2f46e53","1308575","4","2017-03-18 19:37:09"
"1209161218","2ed40c3899b6d286a3c6beff187ed426","1308575","4","2017-07-04 01:55:00"
"21969625","ec0f8d2a7679baea47e3555e62335957","1308575","5","2007-10-14 15:38:22"
"1231256345","e735cab6a144001c594893b12d2ae436","1308575","4","2017-08-18 14:28:31"
"19764289","0d60405f4f8257ff19db4ae45eaac6af","1308575","5","2007-09-03 16:38:48"
"202470290","f5c690a1067bcc49e4344209caa68e71","1308575","4","2010-01-13 20:43:10"
"128151758","7a5084ee280758ea8783d9fb96b140df","1308575","4","2009-06-07 18:32:15"
"1279685897","89ec34038e43ebbc2a7e59ab69512f6f","1308575","4","2017-12-02 10:29:10"
"509435740","f5761d3b8b1a811da5c740e3015c5391","1308575","5","2012-03-17 22:12:11"
"1005194156","5725fa42cb4a769aa248d174895d5d06","1308575","5","2016-01-28 23:56:35"
"978622397","a7570b84ebd662f472ad9a54215c7be9","1308575","5","2015-11-18 23:54:58"
"365230180","bae85c6e46f005f919d2a22dbaafe40f","1308575","4","2011-03-13 22:21:49"
"575451804","4f2b7e788fd2ab1167471c5c167785bb","1308575","5","2017-10-08 06:03:48"
"467099109","cdccb7ab06dfdf38caa3c64c95074c23","1308575","4","2011-12-09 12:37:48"
"1163940215","f59b0cef9d1cf875bea7534041acda78","1308575","5","2017-03-12 21:15:11"
"391762313","66c0030dc81f8c11d7d23ff036c4a756","1308575","4","2011-05-18 07:36:28"
"524719042","d07aa2e38a36656f4ea5694b125e7d3a","1308575","5","2012-04-26 12:02:25"
"488140049","3afa147e4bfb174ec20f5c90fbf697a5","1308575","4","2012-01-28 19:17:15"
"1458926652","afe9142a6ef200bd6a078f1e78a1ba3d","1308575","5","2018-09-03 22:41:37"
"33491663","213223bd5e016bbfa85f0f1271be9351","1308575","2","2008-03-10 14:46:14"
"721663267","37681b175297cb423f28fb3c008fab50","6833818","4","2013-08-31 18:00:23"
"1185306486","b373886779f756d5e5b1fb2ce75260e0","6833818","3","2018-09-28 20:20:15"
"740462554","28be0fdef56c62772f0415770fc3fa91","6833818","4","2013-11-26 09:37:31"
"543158710","a761f89ae9614ce451b2003a3adcc0e4","6833818","2","2012-06-12 00:48:37"
"1146397150","1bbef4f5d5b38dccf2b305d5016eaf43","6833818","4","2017-02-03 16:25:54"
"747591978","6bfd618b8d4a728a54bf9b8dcc50370f","6833818","3","2013-11-23 21:28:49"
"1214083597","20281cc07fdd45752472338179a32338","6833818","4","2017-07-12 00:47:49"
"772314167","440120cb9209ba83d47aec6a9b2b0a5c","6833818","5","2014-02-01 18:34:21"
"773442334","6a766858bd44cd172e9d01a33925917c","6833818","4","2014-02-04 14:14:09"
"767687451","c40306fadd66cbbfc471b6af2b429612","6833818","4","2014-01-17 23:23:29"
"780174082","2d7d59aa0ef86ad5afdc8d6555d02aaf","6833818","5","2014-02-24 00:13:42"
"722063673","9b759ab281587ee7e3e3a8263f88caa6","6833818","3","2013-09-01 19:06:31"
"1017196514","6e1385cee6d309d83ba4342b421ef9d1","6833818","3","2016-11-27 17:54:02"
"1215859409","12a22ce24edd7b5e041bcda9ab30f9f4","6833818","4","2017-07-16 09:51:28"
"829397154","6003e53188f2bb1f1ba3fed3afed4645","6833818","3","2014-07-26 10:51:51"
"721798792","54b773bc6ed473917c225a2790e03607","6833818","5","2013-08-31 23:39:43"
"1415265205","20c6521e3cf379eb4f46bf1b406afed5","6833818","5","2018-07-24 00:13:59"
"768852435","182694ea6b7041977f878134a8b81017","6833818","5","2014-01-21 14:05:49"
"796481561","d40befebe90a48f3b3e8eb390cdc3d8a","6833818","4","2014-04-13 20:10:08"
"848575864","f05f99901da91b27779eb41f87150e4a","6833818","4","2014-09-25 20:44:24"
"977327512","f2f70d3d7208c61e9735253f9ffa4a2e","1300319","3","2017-01-10 13:16:35"
"1046548132","727d2b2c3d19f5abbb6170bb6e768b30","1300319","4","2016-05-29 20:00:59"
"405189792","3917c1b1b030c6d249e1a798b3154c43","1300319","4","2011-06-20 02:45:45"
"1142112724","999d5bef368dba62e2bf04c55b4cadd0","1300319","3","2017-01-26 01:21:56"
"1630015941","1e3055412c807dfbe5321d2c4535c40e","1300319","3","2019-01-16 12:54:41"
"926957572","fae432bd08890a78b43a60d78f4e5cec","1300319","4","2015-05-30 20:13:16"
"505654747","d16424d0c108bbf27e8922e7b7af0a10","1300319","4","2012-03-08 19:02:43"
"1187298911","601a9d51087e4d4202f7a8eea82cb1a6","1300319","3","2017-05-07 21:24:43"
"1174848504","26fb87052491a8e46a1a81b0d35a8920","1300319","4","2017-04-07 13:03:22"
"1049474061","1fe1c226c108f4ff7b99ef2fdc4ab50b","1300319","4","2016-06-07 20:29:10"
"1057609722","a7872208a863fc7bdd7504ea1cf71643","1300319","3","2016-07-02 16:07:52"
"1030201227","4053c759ed2d867fd922d33d5a0d0e15","1300319","4","2016-04-10 09:27:32"
"1052410824","c73e8c15c446df40a8c5d3cc3cbb4b2e","1300319","3","2016-06-16 10:30:35"
"1008734942","b696e26f06beb5302f8858aaea1ab840","1300319","4","2016-02-08 19:57:44"
"1168763796","a76debcc6535df68e894f3ab021489b6","1300319","3","2017-03-24 16:10:29"
"877226797","6210a5e84410afe091fe1033e9cce6c6","1300319","4","2014-12-30 21:16:45"
"824927489","583970d5ffec62d6628bfb281a117f91","1300319","3","2014-07-12 18:38:40"
"1135017193","bee10fd54fee1abc06a2c27936dfa03f","1300319","5","2017-01-10 12:09:55"
"1252303044","49870da6197c08f00f37a73d989f74dc","1300319","3","2017-10-05 22:57:01"
"962981167","a78da714aef5bdae7e22938698e06373","1300319","4","2017-01-19 22:09:16"
"618922392","49ba79ad1ee9bb866ed9450f6d6bd31c","2149774","3","2012-12-21 15:53:46"
"1438831541","056fc2d256dbbba2244e0bbf45f82fff","2149774","1","2018-08-16 15:40:39"
"1458401520","3952261cd49a804c418e2d9ddb494829","2149774","3","2018-09-03 10:56:16"
"252126912","95afb288af8fa3ffb41f9f6bcfb7f73c","1297462","3","2012-02-04 16:53:29"
"601746506","176f9519ae7f3aae55fb95d7117c15ac","1297462","3","2012-11-25 11:24:44"
"943510089","5183b930d1983b7c18843f88e8372d4a","1297462","3","2015-07-23 12:39:42"
"16118400","cc9fa2882e2b7e2ca0fe67b2dde0ba68","1297462","3","2007-06-24 02:50:21"
"828292494","9f9dc2e6746060c296d4c1b71aef7b52","1297462","4","2014-07-22 23:39:42"
"143445402","6961270edcb3aba85483b3841a73e5bb","1297462","5","2010-05-30 16:15:12"
"502755705","9c49f970361fe64f6445adeb7404750e","1297462","4","2012-03-01 23:06:12"
"12437790","47c06522fd977f64ecd7b4eae05bd77d","1297462","3","2007-04-02 01:34:17"
"11606266","8836d1eb81a7feb53f6263f09ba23ec7","1297462","3","2007-03-11 20:54:54"
"146984854","09d4e502c2979784aca718d71522e33e","1297462","4","2009-08-17 00:43:43"
"931993648","79b8477259abf348a0a0dec830ca94a2","1297462","3","2015-06-16 12:51:06"
"438841054","ebc3f0c81c8b25f24945bf8ff1726eae","1297462","3","2011-09-23 09:34:58"
"1020839241","11fb1804e876edda6c3f45b36dfd66ca","1297462","5","2016-03-13 16:46:15"
"1081602085","8f94521366e7fa1a33e0cc7259505818","1297462","3","2016-09-05 22:14:06"
"931066096","73d2f581e3e678dd11d35e78070a1d0c","1297462","5","2015-06-13 13:45:27"
"870373659","e7ea15cb7ed1622a97e2f004441e2fe4","1297462","4","2014-12-10 10:39:25"
"779791999","574e3e77a49aaab7fa811f587387a454","4133827","1","2014-02-22 22:41:33"
"332722979","6d01b05829d463ba91eb1da05c85becc","4133827","3","2010-12-28 23:03:17"
"384881373","97797b87d07c2687f41df47778847886","4133827","2","2011-05-01 11:45:27"
"486994376","5fcd942a878514d7d276d28d7bd39272","4133827","4","2012-01-26 02:42:20"
"780164454","7eca94f8d483ea41db15505588a30418","4133827","1","2014-02-23 23:44:56"
"476295096","7d66c09bc3f45ef4314a216e67cd9608","4133827","3","2011-12-31 18:48:46"
"434684533","3626580610e4a16eda9d55f9b4c496e8","4133827","3","2011-09-12 10:58:25"
"788737611","ef06d7a94d2b62829885c0b5a6c469f4","4133827","3","2014-07-03 14:38:51"
"371874236","c5d82ac50bc60e28314bcd078648588d","4133827","3","2011-03-30 08:28:27"
"438904535","0d1ecbaab46424a91235bd1f080ac40e","4133827","3","2011-09-23 13:50:14"
"529474099","1184727af46957d869cd6d2fdf3e98b8","4133827","3","2012-05-08 17:20:33"
"989456257","c64f4f24a490191815a011d18fc6b097","4133827","5","2015-12-20 22:40:25"
"775310512","5ba739790ff1e1e14701147d3f0f5e96","4133827","5","2014-02-16 01:02:22"
"837186926","325718aa9563a1fe4f679243082510c2","4133827","5","2014-08-17 18:44:17"
"408265566","ba99121e040da81088f061e773878463","4133827","3","2011-06-28 20:55:55"
"1456432510","20ef85ca7b971d3b693781d0c6a9e6f1","4133827","3","2018-09-01 11:04:00"
"497748380","597f1774b1a2a532441224f62409fa1d","4133827","4","2012-02-19 05:40:58"
"344800544","d77a91d287599be396e168552e8a9859","4133827","3","2011-01-25 22:46:38"
"394688068","074829795eda340df75e32b656f60db3","2244169","5","2011-05-24 23:41:34"
"345504224","63e007a4e379e31b4da27e3e9726ee78","2244169","4","2011-01-26 17:09:21"
"181728443","248cd0806882661a4861a5718a0c2bb5","2244169","4","2010-06-04 15:38:17"
"521892774","1cd3f8b7f32c59fc95576f38c6031313","2244169","4","2012-04-18 22:32:32"
"264863387","8b56b66a4637c01d86b0a9b2e4e091bd","2244169","5","2010-06-27 11:01:11"
"150526948","fa26d49a8d2d818bbbcb337c1cf6a38f","2244169","5","2009-08-19 01:31:31"
"281376825","d0e74a5ff1efe056fe5d1cd553512cf4","2244169","4","2010-08-12 13:21:51"
"244697208","9e16009ae18c6ebc7c1f106ba81a1575","2244169","5","2010-06-06 23:31:17"
"263632676","ea668c71a6d0e425cd1456b2fc001ca7","2244169","4","2010-06-23 15:24:01"
"514614956","36a1025bbfaef9d5381da525036cf877","2244169","4","2012-04-04 09:51:34"
"771612548","b0d0b4a1f8c4c7f6e4855fcba9867ca6","2244169","4","2014-01-30 00:07:05"
"510653579","f5c690a1067bcc49e4344209caa68e71","2244169","3","2012-03-20 21:54:29"
"355380414","1fbff7fca0b8580e2611c4e7069148a2","2244169","4","2011-02-17 23:11:32"
"1201568801","89f96e1ba06bd1fa15a7ec34c1de868d","2244169","3","2017-06-12 11:55:35"
"1224439006","b7b56e872bb878bf5579e81c1037d6b7","2244169","4","2017-09-09 04:08:08"
