"PERSON_ID","NAME","SEX","NAME_EN","NAME_ZH","BIRTH","BIRTHPLACE","CONSTELLATORY","PROFESSION","BIOGRAPHY"
"1054424","刘德华","男","Lau Tak Wah (本名) / Wah Jai (昵称)","刘福荣(幼时学名) / 华仔(昵称)","1961-09-27","香港,新界","天秤座","演员 / 制片人 / 配音 / 导演 / 摄影","刘德华，著名演员和歌手。1990年代被封为香港“四大天王”之一，亦是大中华地区极具代表性的艺人之一。 刘德华是个多线发展的艺人：作为歌手，他是吉尼斯世界纪录大全中，获奖最多的香港歌手；电影方面他曾三度夺得香港电影金像奖最佳男主角、以及获得两座台湾金马奖影帝，截止2010年参与出演的电影已经超过140部。"
"1422441","杰夫·陈","男","","","","","","导演 / 编剧",""
"1422420","诺厄·勒·赫罗斯","男","","","","","","演员",""
"1422421","穆罕默德·卡里姆","男","","","1980-01-02","","","演员",""
"1422427","本·迪基","男","","","","","","演员",""
"1422430","车成德","女","","","1985-01-14","韩国","","导演 / 编剧",""
"1422399","罗伯托·迪·菲奥","男","","","","","","导演 / 编剧",""
"1422395","达丽娜·奥乔迪","女","","","1968-02-25","黎巴嫩,贝鲁特","","演员",""
"1422193","钱思剑","男","","","","中国,上海","","演员","钱思剑，著名沪剧演员，国家一级演员。上海人，1963年生，民进会员。上海市非物质文化遗产项目沪剧代表性传承人。1982年进崇明沪剧团，1993年调入上海沪剧院。曾先后主演《家庭公案》、《野杨梅》、《王孝和》、《碧落黄泉》、《夜半歌声》、《方桥情缘》、《我心握你手》、《心有泪千行》、《红灯记》、《生死对话》、《瑞珏》、《十六铺人家》和《军礼》等剧目，并在《雷雨》、《金大班的最后一夜》等剧目中出演重要角色。他嗓音明亮，润腔流畅，韵味醇厚，在演绎沪剧“袁（..."
"1422190","朱俭","男","","","","中国,上海","","演员","著名沪剧演员，国家一级演员。山东人，1975年生。1987年考入上海戏曲学校沪剧班，1992年毕业后进上海沪剧院，2007年拜著名沪剧表演艺术家、“王（盘声）派”传人孙徐春为师。曾先后主演《杨乃武与小白菜》、《碧落黄泉》、《夜半歌声》、《我心握你手》、《永恒的旋律》、《血染姐妹花》、《方桥情缘》、《董梅卿》、《啼笑因缘》、《芦荡火种》、《石榴裙下》、《大红喜事》、《一文钱》、《日出》、《胡锦初借妻》、《陆雅臣卖娘子》、《家》、《瑞珏》、《雷雨》、《人间至..."
"1422196","金世杰","男","","","","","","演员",""
"1422191","洪豆豆","女","","","1995-04-15","","白羊座","演员",""
"1422111","郑紫禅","女","","","","","","演员",""
"1422107","罗佩","女","","","","","","演员",""
"1422064","郭彦圣","男","","","2008-02-21","中国,广东,深圳","双鱼座","演员",""
"1422105","高胜武","男","","","","","","演员",""
"1421789","安纳托利·马特什科","男","","","1953-09-29","苏联,乌克兰共和国,基辅","天秤座","导演 / 演员",""
"1421686","严重","男","","严仲","","","","演员 / 编剧",""
"1421629","蓝博洲","男","","","1960-03-08","台湾,苗栗","双鱼座","演员 / 编剧",""
"1421631","程奎中","男","","","","","","演员 / 制片管理",""
"1421620","艾伦·菲格拉","男","","","","","","演员",""
"1421579","康斯坦丁·科玖霍夫","男","","","","","","演员",""
"1421577","赵铭岳","男","","","","","","演员",""
"1421419","彭杏英","女","Pang Hang Ying","","","","","演员","1991年畢業于香港演藝學院戲劇學院，畢業後曾于中英劇團任全職演員，1992年轉為自由身參與其他劇團演出。1993-1994年間于嘉士伯灣仔劇團之演技課程及多個青年業餘劇團演技班擔任導師。1994年加入香港話劇團任全職演員，1997年憑《明月明年何處看》Maggie一角獲第六屆香港舞台劇最佳女配角獎。曾參演劇目包括有《香港一定得!》、《明月明年何處看》、《凡尼亞舅舅》、《還魂香》、《梨花夢》等等…"
"1421380","杨丹娜","女","","","","","","演员",""
"1421399","林育塘","男","","","","","","导演",""
"1421316","罗伯特·菲什曼","男","Роберт Фишман","","","","","演员",""
"1421317","亚历克西·卡拉马佐夫","男","Алексей Карамазов","","","","","演员",""
"1421105","莱奥·施尔曼","男","","","1975-04-02","英国,伦敦","","导演 / 编剧",""
"1421165","阿斯特里德·惠特纳尔","女","","","1971-03-17","","双鱼座","演员",""
"1421362","松田重治","男","Matsuda Juji","","1952-05-07","日本","金牛座","配音",""
"1421164","约西亚·斯托勒鲁","女","","","1949-12-17","法国,里昂","","演员",""
"1421032","成容日","男","성용일","","","","","导演",""
"1420993","赵品霖","男","","","1994-06-29","中国,浙江,温州","巨蟹座","演员","赵品霖( Pearain)，中国内地男歌手、演员，表演系毕业。爱好音乐、舞蹈、表演、篮球、电子竞技。曾获2014 金马传奇影视新星一等奖最具活力奖；参加真人选秀综艺《星动亚洲》第一、第二季所在的B.SWAN组合最终成为冠军团队，随后作为SWIN组合主唱出道，发行组合迷你专辑《NEW WORLD》、《EP1》、《EP2》、《25 Hours》在《星动亚洲》第四季中，赵品霖作为队长参与其中；参与的综艺节目有《心动的味道》、《心动的味道・厨语》、《心动宅急送》等；2019年参加艺术研修教育类团..."
"1420837","李兆华","男","","","","","","导演 / 编剧 / 制片人",""
"1420687","马克西姆·沙斯特尼夫","男","Максим Счастнев","","","俄罗斯，莫斯科","","导演 / 编剧",""
"1420691","兵头功海","男","兵頭功海","","1998-04-15","日本,福冈县","白羊座","演员","GYAOとAmuseが共同実施したオーディション『NEW CINEMA PROJECT』の「出演者」 部門でグランプリを受賞し、"
"1420651","杰森·托比亚斯","男","","","","","","演员",""
"1420676","阿莱娅·F","女","Alaia Furniturewala","阿莱娅·伊布拉欣","1997-11-28","印度","射手座","演员",""
"1420649","安东尼·科洛","男","","","","","","演员",""
"1420648","罗德·埃尔南德斯","男","","","","","","演员",""
"1420611","保罗·唐斯·卡莱佐","男","","","","","","导演 / 编剧",""
"1420646","凯莉·康奈尔","女","","","","","","演员",""
"1420526","藤田春香","女","ふじた  はるか","","","","","导演",""
"1420503","凯文·马丁内斯","男","","","","","","演员",""
"1420469","达里奥·巴尔迪","男","","达里欧·巴蒂","","","","导演",""
"1420425","真坂美帆","女","","","","","","配音",""
"1420424","上村泰","男","","","","","","导演",""
"1420427","温爱红  ","女","","","","","","演员",""
"1420402","罗树淇","男","","","","","","导演 / 编剧",""
"1420258","章文","男","","","","","","导演",""
"1420307","申智秀","女","신지수(本名)	 / 지수(艺名) / Jisoo(艺名)","","1994-02-28","","","演员",""
"1420189","吉本欣司","男","吉本きんじ / よしもときんじ","","1966-02-27","","","导演 / 编剧",""
"1420182","莉亚·麦克休","女","","","","","","演员",""
"1420144","朱尔斯·高泽林","男","","","","","","演员",""
"1420120","许颂亚","男","","","","","","演员",""
"1420065","王梦瑶","女","","","","","","演员",""
"1420306","金善映","女","김선영(本名) / 아리(艺名) / Ari(艺名)","","1994-10-23","","","演员",""
"1420033","杨煌胤 ","男","","","","","","演员",""
"1420032","杜亭君 ","男","","","","","","演员",""
"1420031","李佳繁","男","","","","","","演员",""
"1420380","阿尔乔姆·安东诺夫","男","Артем Антонов","","1978-04-11","苏联,俄罗斯共和国,列宁格勒","白羊座","导演 / 编剧",""
"1420027","南光","男","","","","","","演员 / 导演 / 编剧",""
"1419999","伊凡·舒尔霍夫茨基","男","Иван Шурховецкий","","1981-04-06","","白羊座","导演 / 副导演",""
"1419996","吕艳婷","女","","吕豆","","","","配音",""
"1419886","卢卡斯·辛奇","男","","","","","","演员",""
"1419936","北村雅英","男","トミーズ雅","","1959-12-24","日本,大阪府","","演员",""
"1419945","森田望智","女","もりた みさと","","1996-09-13","日本,神奈川县","处女座","演员",""
"1419884","格雷森·亨特·温","女","","","","","","演员",""
"1419882","埃米莉·科克兰","女","","","","新西兰","","演员 / 编剧",""
"1419877","艾尔弗雷德·希梅诺","男","","","","","","导演",""
"1420010","桥本晃一","男","Hashimoto Kôichi / 三桥洋一(旧名) / 橋本晃一","橋本晃一 / 三桥洋一(旧名) / 三桥阳一","1953-01-12","日本,千叶县","摩羯座","配音",""
"1419858","孙晨竣","男","","","1996-01-26","中国,江苏,邳州","水瓶座","演员",""
"1419688","雷内‧莫兰","男","","","","","","演员",""
"1419698","本·福克纳","男","","","","","","演员",""
"1419650","苏小淳","女","","","","","","演员",""
"1419635","纳帕猜·贾亚纳马","男","","","","泰国","","演员",""
"1419651","陈嘉雯","女","","","","","","演员",""
"1419608","凯拉·卡瑞尔","女","","","","","","演员",""
"1419615","温尼·贝内特","女","","","","","","演员",""
"1419605","约瑟夫·恩格尔","男","","","","","","演员",""
"1419577","张伟","男","","","","","","配音",""
"1419568","安娜‧卡梅隆","女","","","","","","演员",""
"1419553","欧谭凯","男","","","","","","导演",""
"1419559","朱辉","男","","","","","","演员",""
"1419586","塔妮娅·加里巴","女","","","","","","演员",""
